# Chado database date: 2024-09-30 21:55
gene_systematic_id	gene_name	synonyms	gene_product
SPNCRNA.3128			non-coding RNA
SPNCRNA.3129			non-coding RNA
SPNCRNA.313		SPNG1233	non-coding RNA
SPNCRNA.3130			non-coding RNA
SPNCRNA.3131			non-coding RNA
SPNCRNA.3132			non-coding RNA
SPNCRNA.3133			non-coding RNA
SPNCRNA.3134			non-coding RNA
SPNCRNA.3135			non-coding RNA
SPNCRNA.3136			non-coding RNA
SPNCRNA.3137			non-coding RNA
SPNCRNA.3138			non-coding RNA
SPNCRNA.3139			non-coding RNA
SPNCRNA.3140			non-coding RNA
SPNCRNA.3141			non-coding RNA
SPNCRNA.3142			non-coding RNA
SPNCRNA.3143			non-coding RNA
SPNCRNA.3144			non-coding RNA
SPNCRNA.3145			non-coding RNA
SPNCRNA.3146			non-coding RNA
SPNCRNA.3147			non-coding RNA
SPNCRNA.3148			non-coding RNA
SPNCRNA.3149			non-coding RNA
SPNCRNA.315		SPNG1237-42	non-coding RNA
SPNCRNA.3150			non-coding RNA
SPNCRNA.3151			non-coding RNA
SPNCRNA.3152			non-coding RNA
SPNCRNA.3153			non-coding RNA
SPNCRNA.3154			non-coding RNA
SPNCRNA.3155			non-coding RNA
SPNCRNA.3156			non-coding RNA
SPNCRNA.3157			non-coding RNA
SPNCRNA.3158			non-coding RNA
SPNCRNA.3159			non-coding RNA
SPNCRNA.316		SPNCRNA.1372,SPNG1243	non-coding RNA
SPNCRNA.3160			non-coding RNA
SPNCRNA.3161			non-coding RNA
SPNCRNA.3162			non-coding RNA
SPNCRNA.3163			non-coding RNA
SPNCRNA.3164			non-coding RNA
SPNCRNA.3165			non-coding RNA
SPNCRNA.3166			non-coding RNA
SPNCRNA.3167			non-coding RNA
SPNCRNA.3168			non-coding RNA
SPNCRNA.3169			non-coding RNA
SPNCRNA.317		SPNG1246	non-coding RNA
SPNCRNA.3170			non-coding RNA
SPNCRNA.3171			non-coding RNA
SPNCRNA.3172			non-coding RNA
SPNCRNA.3173			non-coding RNA
SPNCRNA.3174			non-coding RNA
SPNCRNA.3175			non-coding RNA
SPNCRNA.3176			non-coding RNA
SPNCRNA.3177			non-coding RNA
SPNCRNA.3178			non-coding RNA
SPNCRNA.3179			non-coding RNA
SPNCRNA.318		SPNG1248	non-coding RNA
SPNCRNA.3180			non-coding RNA
SPNCRNA.3181			non-coding RNA
SPNCRNA.3182			non-coding RNA
SPNCRNA.3183			non-coding RNA
SPNCRNA.3184			non-coding RNA
SPNCRNA.3185			non-coding RNA
SPNCRNA.3186			non-coding RNA
SPNCRNA.3187			non-coding RNA
SPNCRNA.3188			non-coding RNA
SPNCRNA.3189			non-coding RNA
SPNCRNA.319		SPNG1249	non-coding RNA
SPNCRNA.3190			non-coding RNA
SPNCRNA.3191			non-coding RNA
SPNCRNA.3192			non-coding RNA
SPNCRNA.3193			non-coding RNA
SPNCRNA.3194			non-coding RNA
SPNCRNA.3195			non-coding RNA
SPNCRNA.3196			non-coding RNA
SPNCRNA.3197			non-coding RNA
SPNCRNA.3198			non-coding RNA
SPNCRNA.3199			non-coding RNA
SPNCRNA.32	prl32		non-coding RNA, poly(A)-bearing
SPNCRNA.3200			non-coding RNA
SPNCRNA.3201			non-coding RNA
SPNCRNA.3202			non-coding RNA
SPNCRNA.3203			non-coding RNA
SPNCRNA.3204			non-coding RNA
SPNCRNA.3205			non-coding RNA
SPNCRNA.3206			non-coding RNA
SPNCRNA.3207			non-coding RNA
SPNCRNA.3208			non-coding RNA
SPNCRNA.3209			non-coding RNA
SPNCRNA.3210			non-coding RNA
SPNCRNA.3211			non-coding RNA
SPNCRNA.3212			non-coding RNA
SPNCRNA.3213			non-coding RNA
SPNCRNA.3214			non-coding RNA
SPNCRNA.3215			non-coding RNA
SPNCRNA.3216			non-coding RNA
SPNCRNA.3217			non-coding RNA
SPNCRNA.3218			non-coding RNA
SPNCRNA.3219			non-coding RNA
SPNCRNA.322		SPNCRNA.1380,SPNG1262	non-coding RNA
SPNCRNA.3220			non-coding RNA
SPNCRNA.3221			non-coding RNA
SPNCRNA.3222			non-coding RNA
SPNCRNA.3223			non-coding RNA
SPNCRNA.3224			non-coding RNA
SPNCRNA.3225			non-coding RNA
SPNCRNA.3226			non-coding RNA
SPNCRNA.3227			non-coding RNA
SPNCRNA.3228			non-coding RNA
SPNCRNA.3229			non-coding RNA
SPNCRNA.323		SPNG1264	non-coding RNA
SPNCRNA.3230			non-coding RNA
SPNCRNA.3231			non-coding RNA
SPNCRNA.3232			non-coding RNA
SPNCRNA.3233			non-coding RNA
SPNCRNA.3234			non-coding RNA
SPNCRNA.3235			non-coding RNA
SPNCRNA.3236			non-coding RNA
SPNCRNA.3237			non-coding RNA
SPNCRNA.3238			non-coding RNA
SPNCRNA.3239			non-coding RNA
SPNCRNA.324		SPNG1268	non-coding RNA
SPNCRNA.3240			non-coding RNA
SPNCRNA.3241			non-coding RNA
SPNCRNA.3242			non-coding RNA
SPNCRNA.3243			non-coding RNA
SPNCRNA.3244			non-coding RNA
SPNCRNA.3245			non-coding RNA
SPNCRNA.3246			non-coding RNA
SPNCRNA.3247			non-coding RNA
SPNCRNA.3248			non-coding RNA
SPNCRNA.3249			non-coding RNA
SPNCRNA.3250			non-coding RNA
SPNCRNA.3251			non-coding RNA
SPNCRNA.3252			non-coding RNA
SPNCRNA.3253			non-coding RNA
SPNCRNA.3254			non-coding RNA
SPNCRNA.3255			non-coding RNA
SPNCRNA.3256			non-coding RNA
SPNCRNA.3257			non-coding RNA
SPNCRNA.3258			non-coding RNA
SPNCRNA.3259			non-coding RNA
SPNCRNA.326		SPNG480	non-coding RNA
SPNCRNA.3260			non-coding RNA
SPNCRNA.3261			non-coding RNA
SPNCRNA.3262			non-coding RNA
SPNCRNA.3263			non-coding RNA
SPNCRNA.3264			non-coding RNA
SPNCRNA.3265			non-coding RNA
SPNCRNA.3266			non-coding RNA
SPNCRNA.3267			non-coding RNA
SPNCRNA.3268			non-coding RNA
SPNCRNA.3269			non-coding RNA
SPNCRNA.327		SPNG1273	non-coding RNA
SPNCRNA.3270			non-coding RNA
SPNCRNA.3271			non-coding RNA
SPNCRNA.3272			non-coding RNA
SPNCRNA.3273			non-coding RNA
SPNCRNA.3274			non-coding RNA
SPNCRNA.3275			non-coding RNA
SPNCRNA.3276			non-coding RNA
SPNCRNA.3277			non-coding RNA
SPNCRNA.3278			non-coding RNA
SPNCRNA.3279			non-coding RNA
SPNCRNA.328		SPNG1280	non-coding RNA
SPNCRNA.3280			non-coding RNA
SPNCRNA.3281			non-coding RNA
SPNCRNA.3282			non-coding RNA
SPNCRNA.3283			non-coding RNA
SPNCRNA.3284			non-coding RNA
SPNCRNA.3285			non-coding RNA
SPNCRNA.3286			non-coding RNA
SPNCRNA.3287			non-coding RNA
SPNCRNA.3288			non-coding RNA
SPNCRNA.3289			non-coding RNA
SPNCRNA.3290			non-coding RNA
SPNCRNA.3291			non-coding RNA
SPNCRNA.3292			non-coding RNA
SPNCRNA.3293			non-coding RNA
SPNCRNA.3294			non-coding RNA
SPNCRNA.3295			non-coding RNA
SPNCRNA.3296			non-coding RNA
SPNCRNA.3297			non-coding RNA
SPNCRNA.3298			non-coding RNA
SPNCRNA.3299			non-coding RNA
SPNCRNA.33	prl33		non-coding RNA, poly(A)-bearing
SPNCRNA.3300			non-coding RNA
SPNCRNA.3301			non-coding RNA
SPNCRNA.3302			non-coding RNA
SPNCRNA.3303			non-coding RNA
SPNCRNA.3304			non-coding RNA
SPNCRNA.3305			non-coding RNA
SPNCRNA.3306			non-coding RNA
SPNCRNA.3307			non-coding RNA
SPNCRNA.3308			non-coding RNA
SPNCRNA.3309			non-coding RNA
SPNCRNA.3310			non-coding RNA
SPNCRNA.3311			non-coding RNA
SPNCRNA.3312			non-coding RNA
SPNCRNA.3313			non-coding RNA
SPNCRNA.3314			non-coding RNA
SPNCRNA.3315			non-coding RNA
SPNCRNA.3316			non-coding RNA
SPNCRNA.3317			non-coding RNA
SPNCRNA.3318			non-coding RNA
SPNCRNA.3319			non-coding RNA
SPNCRNA.332		SPNG1304	non-coding RNA
SPNCRNA.3320			non-coding RNA
SPNCRNA.3321			non-coding RNA
SPNCRNA.3322			non-coding RNA
SPNCRNA.3323			non-coding RNA
SPNCRNA.3324			non-coding RNA
SPNCRNA.3325			non-coding RNA
SPNCRNA.3326			non-coding RNA
SPNCRNA.3327			non-coding RNA
SPNCRNA.3328			non-coding RNA
SPNCRNA.3329			non-coding RNA
SPNCRNA.333		SPNG733	centromeric lncRNA
SPNCRNA.3330			non-coding RNA
SPNCRNA.3331			non-coding RNA
SPNCRNA.3332			non-coding RNA
SPNCRNA.3333			non-coding RNA
SPNCRNA.3334			non-coding RNA
SPNCRNA.3335			non-coding RNA
SPNCRNA.3336			non-coding RNA
SPNCRNA.3337			non-coding RNA
SPNCRNA.3338			non-coding RNA
SPNCRNA.3339			non-coding RNA
SPNCRNA.3340			non-coding RNA
SPNCRNA.3341			non-coding RNA
SPNCRNA.3342			non-coding RNA
SPNCRNA.3343			non-coding RNA
SPNCRNA.3344			non-coding RNA
SPNCRNA.3345			non-coding RNA
SPNCRNA.3346			non-coding RNA
SPNCRNA.3347			non-coding RNA
SPNCRNA.3348			non-coding RNA
SPNCRNA.3349			non-coding RNA
SPNCRNA.335		SPNG1314	non-coding RNA
SPNCRNA.3350			non-coding RNA
SPNCRNA.3351			non-coding RNA
SPNCRNA.3352			non-coding RNA
SPNCRNA.3353			non-coding RNA
SPNCRNA.3354			non-coding RNA
SPNCRNA.3355			non-coding RNA
SPNCRNA.3356			non-coding RNA
SPNCRNA.3357			non-coding RNA
SPNCRNA.3358			non-coding RNA
SPNCRNA.3359			non-coding RNA
SPNCRNA.3360			non-coding RNA
SPNCRNA.3361			non-coding RNA
SPNCRNA.3362			non-coding RNA
SPNCRNA.3363			non-coding RNA
SPNCRNA.3364			non-coding RNA
SPNCRNA.3365			non-coding RNA
SPNCRNA.3366			non-coding RNA
SPNCRNA.3367			non-coding RNA
SPNCRNA.3368			non-coding RNA
SPNCRNA.3369			non-coding RNA
SPNCRNA.337		SPNG1328	non-coding RNA
SPNCRNA.3370			non-coding RNA
SPNCRNA.3371			non-coding RNA
SPNCRNA.3372			non-coding RNA
SPNCRNA.3373			non-coding RNA
SPNCRNA.3374			non-coding RNA
SPNCRNA.3375			non-coding RNA
SPNCRNA.3376			non-coding RNA
SPNCRNA.3377			non-coding RNA
SPNCRNA.3378			non-coding RNA
SPNCRNA.3379			non-coding RNA
SPNCRNA.338		SPNG1332	non-coding RNA
SPNCRNA.3380			non-coding RNA
SPNCRNA.3381			non-coding RNA
SPNCRNA.3382			non-coding RNA
SPNCRNA.3383			non-coding RNA
SPNCRNA.3384			non-coding RNA
SPNCRNA.3385			non-coding RNA
SPNCRNA.3386			non-coding RNA
SPNCRNA.3387			non-coding RNA
SPNCRNA.3388			non-coding RNA
SPNCRNA.3389			non-coding RNA
SPNCRNA.3390			non-coding RNA
SPNCRNA.3391			non-coding RNA
SPNCRNA.3392			non-coding RNA
SPNCRNA.3393			non-coding RNA
SPNCRNA.3394			non-coding RNA
SPNCRNA.3395			non-coding RNA
SPNCRNA.3396			non-coding RNA
SPNCRNA.3397			non-coding RNA
SPNCRNA.3398			non-coding RNA
SPNCRNA.3399			non-coding RNA
SPNCRNA.34	prl34	SPNCRNA.1388	non-coding RNA, poly(A)-bearing
SPNCRNA.3400			non-coding RNA
SPNCRNA.3401			non-coding RNA
SPNCRNA.3402			non-coding RNA
SPNCRNA.3403			non-coding RNA
SPNCRNA.3404			non-coding RNA
SPNCRNA.3405			non-coding RNA
SPNCRNA.3406			non-coding RNA
SPNCRNA.3407			non-coding RNA
SPNCRNA.3408			non-coding RNA
SPNCRNA.3409			non-coding RNA
SPNCRNA.3410			non-coding RNA
SPNCRNA.3411			non-coding RNA
SPNCRNA.3412			non-coding RNA
SPNCRNA.3413			non-coding RNA
SPNCRNA.3414			non-coding RNA
SPNCRNA.3415			non-coding RNA
SPNCRNA.3416			non-coding RNA
SPNCRNA.3417			non-coding RNA
SPNCRNA.3418			non-coding RNA
SPNCRNA.3419			non-coding RNA
SPNCRNA.3420			non-coding RNA
SPNCRNA.3421			non-coding RNA
SPNCRNA.3422			non-coding RNA
SPNCRNA.3423			non-coding RNA
SPNCRNA.3424			non-coding RNA
SPNCRNA.3425			non-coding RNA
SPNCRNA.3426			non-coding RNA
SPNCRNA.3427			non-coding RNA
SPNCRNA.3428			non-coding RNA
SPNCRNA.3429			non-coding RNA
SPNCRNA.3430			non-coding RNA
SPNCRNA.3431			non-coding RNA
SPNCRNA.3432			non-coding RNA
SPNCRNA.3433			non-coding RNA
SPNCRNA.3434			non-coding RNA
SPNCRNA.3435			non-coding RNA
SPNCRNA.3436			non-coding RNA
SPNCRNA.3437			non-coding RNA
SPNCRNA.3438			non-coding RNA
SPNCRNA.3439			non-coding RNA
SPNCRNA.3440			non-coding RNA
SPNCRNA.3441			non-coding RNA
SPNCRNA.3442			non-coding RNA
SPNCRNA.3443			non-coding RNA
SPNCRNA.3444			non-coding RNA
SPNCRNA.3445			non-coding RNA
SPNCRNA.3446			non-coding RNA
SPNCRNA.3447			non-coding RNA
SPNCRNA.3448			non-coding RNA
SPNCRNA.3449			non-coding RNA
SPNCRNA.3450			non-coding RNA
SPNCRNA.3451			non-coding RNA
SPNCRNA.3452			non-coding RNA
SPNCRNA.3453			non-coding RNA
SPNCRNA.3454			non-coding RNA
SPNCRNA.3455			non-coding RNA
SPNCRNA.3456			non-coding RNA
SPNCRNA.3457			non-coding RNA
SPNCRNA.3458			non-coding RNA
SPNCRNA.3459			non-coding RNA
SPNCRNA.346		SPNG1380	non-coding RNA
SPNCRNA.3460			non-coding RNA
SPNCRNA.3461			non-coding RNA
SPNCRNA.3462			non-coding RNA
SPNCRNA.3463			non-coding RNA
SPNCRNA.3464			non-coding RNA
SPNCRNA.3465			non-coding RNA
SPNCRNA.3466			non-coding RNA
SPNCRNA.3467			non-coding RNA
SPNCRNA.3468			non-coding RNA
SPNCRNA.3469			non-coding RNA
SPNCRNA.3470			non-coding RNA
SPNCRNA.3471			non-coding RNA
SPNCRNA.3472			non-coding RNA
SPNCRNA.3473			non-coding RNA
SPNCRNA.3474			non-coding RNA
SPNCRNA.3475			non-coding RNA
SPNCRNA.3476			non-coding RNA
SPNCRNA.3477			non-coding RNA
SPNCRNA.3478			non-coding RNA
SPNCRNA.3479			non-coding RNA
SPNCRNA.348		SPNG1394	non-coding RNA
SPNCRNA.3480			non-coding RNA
SPNCRNA.3481			non-coding RNA
SPNCRNA.3482			non-coding RNA
SPNCRNA.3483			non-coding RNA
SPNCRNA.3484			non-coding RNA
SPNCRNA.3485			non-coding RNA
SPNCRNA.3486			non-coding RNA
SPNCRNA.3487			non-coding RNA
SPNCRNA.3488			non-coding RNA
SPNCRNA.3489			non-coding RNA
SPNCRNA.3490			non-coding RNA
SPNCRNA.3491			non-coding RNA
SPNCRNA.3492			non-coding RNA
SPNCRNA.3493			non-coding RNA
SPNCRNA.3494			non-coding RNA
SPNCRNA.3495			non-coding RNA
SPNCRNA.3496			non-coding RNA
SPNCRNA.3497			non-coding RNA
SPNCRNA.3498			non-coding RNA
SPNCRNA.3499			non-coding RNA
SPNCRNA.35	prl35		non-coding RNA, poly(A)-bearing
SPNCRNA.3500			non-coding RNA
SPNCRNA.3501			non-coding RNA
SPNCRNA.3502			non-coding RNA
SPNCRNA.3503			non-coding RNA
SPNCRNA.3504			non-coding RNA
SPNCRNA.3505			non-coding RNA
SPNCRNA.3506			non-coding RNA
SPNCRNA.3507			non-coding RNA
SPNCRNA.3508			non-coding RNA
SPNCRNA.3509			non-coding RNA
SPNCRNA.351		SPNG1403	non-coding RNA
SPNCRNA.3510			non-coding RNA
SPNCRNA.3511			non-coding RNA
SPNCRNA.3512			non-coding RNA
SPNCRNA.3513			non-coding RNA
SPNCRNA.3514			non-coding RNA
SPNCRNA.3515			non-coding RNA
SPNCRNA.3516			non-coding RNA
SPNCRNA.3517			non-coding RNA
SPNCRNA.3518			non-coding RNA
SPNCRNA.3519			non-coding RNA
SPNCRNA.352		SPNG1404	small non-coding RNA, expressed in late meiosis and quiescence
SPNCRNA.3520			non-coding RNA
SPNCRNA.3521			non-coding RNA
SPNCRNA.3522			non-coding RNA
SPNCRNA.3523			non-coding RNA
SPNCRNA.3524			non-coding RNA
SPNCRNA.3525			non-coding RNA
SPNCRNA.3526			non-coding RNA
SPNCRNA.3527			non-coding RNA
SPNCRNA.3528			non-coding RNA
SPNCRNA.3529			non-coding RNA
SPNCRNA.3530			non-coding RNA
SPNCRNA.3531			non-coding RNA
SPNCRNA.3532			non-coding RNA
SPNCRNA.3533			non-coding RNA
SPNCRNA.3534			non-coding RNA
SPNCRNA.3535			non-coding RNA
SPNCRNA.3536			non-coding RNA
SPNCRNA.3537			non-coding RNA
SPNCRNA.3538			non-coding RNA
SPNCRNA.3539			non-coding RNA
SPNCRNA.3540			non-coding RNA
SPNCRNA.3541			non-coding RNA
SPNCRNA.3542			non-coding RNA
SPNCRNA.3543			non-coding RNA
SPNCRNA.3544			non-coding RNA
SPNCRNA.3545			non-coding RNA
SPNCRNA.3546			non-coding RNA
SPNCRNA.3547			non-coding RNA
SPNCRNA.3548			non-coding RNA
SPNCRNA.3549			non-coding RNA
SPNCRNA.3550			non-coding RNA
SPNCRNA.3551			non-coding RNA
SPNCRNA.3552			non-coding RNA
SPNCRNA.3553			non-coding RNA
SPNCRNA.3554			non-coding RNA
SPNCRNA.3555			non-coding RNA
SPNCRNA.3556			non-coding RNA
SPNCRNA.3557			non-coding RNA
SPNCRNA.3558			non-coding RNA
SPNCRNA.3559			non-coding RNA
SPNCRNA.3560			non-coding RNA
SPNCRNA.3561			non-coding RNA
SPNCRNA.3562			non-coding RNA
SPNCRNA.3563			non-coding RNA
SPNCRNA.3564			non-coding RNA
SPNCRNA.3565			non-coding RNA
SPNCRNA.3566			non-coding RNA
SPNCRNA.3567			non-coding RNA
SPNCRNA.3568			non-coding RNA
SPNCRNA.3569			non-coding RNA
SPNCRNA.3570			non-coding RNA
SPNCRNA.3571			non-coding RNA
SPNCRNA.3572			non-coding RNA
SPNCRNA.3573			non-coding RNA
SPNCRNA.3574			non-coding RNA
SPNCRNA.3575			non-coding RNA
SPNCRNA.3576			non-coding RNA
SPNCRNA.3577			non-coding RNA
SPNCRNA.3578			non-coding RNA
SPNCRNA.3579			non-coding RNA
SPNCRNA.358		SPNG1418	non-coding RNA
SPNCRNA.3580			non-coding RNA
SPNCRNA.3581			non-coding RNA
SPNCRNA.3582			non-coding RNA
SPNCRNA.3583			non-coding RNA
SPNCRNA.3584			non-coding RNA
SPNCRNA.3585			non-coding RNA
SPNCRNA.3586			non-coding RNA
SPNCRNA.3587			non-coding RNA
SPNCRNA.3588			non-coding RNA
SPNCRNA.3589			non-coding RNA
SPNCRNA.359		SPNG1422	centromeric lncRNA
SPNCRNA.3590			non-coding RNA
SPNCRNA.3591			non-coding RNA
SPNCRNA.3592			non-coding RNA
SPNCRNA.3593			non-coding RNA
SPNCRNA.3594			non-coding RNA
SPNCRNA.3595			non-coding RNA
SPNCRNA.3596			non-coding RNA
SPNCRNA.3597			non-coding RNA
SPNCRNA.3598			non-coding RNA
SPNCRNA.3599			non-coding RNA
SPNCRNA.36	prl36		non-coding RNA, poly(A)-bearing
SPNCRNA.360		SPNG1425	centromeric lncRNA
SPNCRNA.3600			non-coding RNA
SPNCRNA.3601			non-coding RNA
SPNCRNA.3602			non-coding RNA
SPNCRNA.3603			non-coding RNA
SPNCRNA.3604			non-coding RNA
SPNCRNA.3605			non-coding RNA
SPNCRNA.3606			non-coding RNA
SPNCRNA.3607			non-coding RNA
SPNCRNA.3608			non-coding RNA
SPNCRNA.3609			non-coding RNA
SPNCRNA.361	nam6	SPNG1428	centromeric lncRNA nam6
SPNCRNA.3610			non-coding RNA
SPNCRNA.3611			non-coding RNA
SPNCRNA.3612			non-coding RNA
SPNCRNA.3613			non-coding RNA
SPNCRNA.3614			non-coding RNA
SPNCRNA.3615			non-coding RNA
SPNCRNA.3616			non-coding RNA
SPNCRNA.3617			non-coding RNA
SPNCRNA.3618			non-coding RNA
SPNCRNA.3619			non-coding RNA
SPNCRNA.362		SPNG1430	centromeric lncRNA
SPNCRNA.3620			non-coding RNA
SPNCRNA.3621			non-coding RNA
SPNCRNA.3622			non-coding RNA
SPNCRNA.3623			non-coding RNA
SPNCRNA.3624			non-coding RNA
SPNCRNA.3625			non-coding RNA
SPNCRNA.3626			non-coding RNA
SPNCRNA.3627			non-coding RNA
SPNCRNA.3628			non-coding RNA
SPNCRNA.3629			non-coding RNA
SPNCRNA.363		SPNG1431	centromeric small non-coding RNA
SPNCRNA.3630			non-coding RNA
SPNCRNA.3631			non-coding RNA
SPNCRNA.3632			non-coding RNA
SPNCRNA.3633			non-coding RNA
SPNCRNA.3634			non-coding RNA
SPNCRNA.3635			non-coding RNA
SPNCRNA.3636			non-coding RNA
SPNCRNA.3637			non-coding RNA
SPNCRNA.3638			non-coding RNA
SPNCRNA.3639			non-coding RNA
SPNCRNA.364		SPNG1432	centromeric lncRNA
SPNCRNA.3640			non-coding RNA
SPNCRNA.3641			non-coding RNA
SPNCRNA.3642			non-coding RNA
SPNCRNA.3643			non-coding RNA
SPNCRNA.3644			non-coding RNA
SPNCRNA.3645			non-coding RNA
SPNCRNA.3646			non-coding RNA
SPNCRNA.3647			non-coding RNA
SPNCRNA.3648			non-coding RNA
SPNCRNA.3649			non-coding RNA
SPNCRNA.365		SPNG1433	centromeric lncRNA
SPNCRNA.3650			non-coding RNA
SPNCRNA.3651			non-coding RNA
SPNCRNA.3652			non-coding RNA
SPNCRNA.3653			non-coding RNA
SPNCRNA.3654			non-coding RNA
SPNCRNA.3655			non-coding RNA
SPNCRNA.3656			non-coding RNA
SPNCRNA.3657			non-coding RNA
SPNCRNA.3658			non-coding RNA
SPNCRNA.3659			non-coding RNA
SPNCRNA.366		SPNG1438	centromeric lncRNA
SPNCRNA.3660			non-coding RNA
SPNCRNA.3661			non-coding RNA
SPNCRNA.3662			non-coding RNA
SPNCRNA.3663			non-coding RNA
SPNCRNA.3664			non-coding RNA
SPNCRNA.3665			non-coding RNA
SPNCRNA.3666			non-coding RNA
SPNCRNA.3667			non-coding RNA
SPNCRNA.3668			non-coding RNA
SPNCRNA.3669			non-coding RNA
SPNCRNA.367		SPNG1440	centromeric lncRNA
SPNCRNA.3670			non-coding RNA
SPNCRNA.3671			centromere proximal lncRNA
SPNCRNA.3672			centromere proximal lncRNA
SPNCRNA.3673			centromeric lncRNA
SPNCRNA.3674			centromeric lncRNA
SPNCRNA.3675			centromeric lncRNA
SPNCRNA.3676			centromeric lncRNA
SPNCRNA.3677			centromeric lncRNA
SPNCRNA.3678			centromeric lncRNA
SPNCRNA.3679			centromeric lncRNA
SPNCRNA.368		SPNG1441	centromeric lncRNA
SPNCRNA.3680			centromeric lncRNA
SPNCRNA.3681			centromeric lncRNA
SPNCRNA.3682			centromeric lncRNA
SPNCRNA.3683			centromeric lncRNA
SPNCRNA.3684			centromeric lncRNA
SPNCRNA.3685			centromeric lncRNA
SPNCRNA.3686			centromeric lncRNA
SPNCRNA.3687			centromeric lncRNA
SPNCRNA.3688			centromeric lncRNA
SPNCRNA.3689			non-coding RNA
SPNCRNA.369		SPNG1442	centromeric small non-coding RNA
SPNCRNA.3690			non-coding RNA
SPNCRNA.3691			non-coding RNA
SPNCRNA.3692			non-coding RNA
SPNCRNA.3693			non-coding RNA
SPNCRNA.3694			non-coding RNA
SPNCRNA.3695			non-coding RNA
SPNCRNA.3696			non-coding RNA
SPNCRNA.3697			non-coding RNA
SPNCRNA.3698			non-coding RNA
SPNCRNA.3699			non-coding RNA
SPNCRNA.37	prl37		non-coding RNA, poly(A)-bearing
SPNCRNA.370		SPNG1451	centromeric lncRNA
SPNCRNA.3700			non-coding RNA
SPNCRNA.3701			non-coding RNA
SPNCRNA.3702			non-coding RNA
SPNCRNA.3703			non-coding RNA
SPNCRNA.3704			non-coding RNA
SPNCRNA.3705			non-coding RNA
SPNCRNA.3706			non-coding RNA
SPNCRNA.3707			non-coding RNA
SPNCRNA.3708			non-coding RNA
SPNCRNA.3709			non-coding RNA
SPNCRNA.371		SPNG1464	centromeric lncRNA
SPNCRNA.3710			non-coding RNA
SPNCRNA.3711			non-coding RNA
SPNCRNA.3712			non-coding RNA
SPNCRNA.3713			non-coding RNA
SPNCRNA.3714			non-coding RNA
SPNCRNA.3715			non-coding RNA
SPNCRNA.3716			non-coding RNA
SPNCRNA.3717			non-coding RNA
SPNCRNA.3718			non-coding RNA
SPNCRNA.3719			non-coding RNA
SPNCRNA.372		SPNG1466	centromeric lncRNA
SPNCRNA.3720			non-coding RNA
SPNCRNA.3721			non-coding RNA
SPNCRNA.3722			non-coding RNA
SPNCRNA.3723			non-coding RNA
SPNCRNA.3724			non-coding RNA
SPNCRNA.3725			non-coding RNA
SPNCRNA.3726			non-coding RNA
SPNCRNA.3727			non-coding RNA
SPNCRNA.3728			non-coding RNA
SPNCRNA.3729			non-coding RNA
SPNCRNA.373		SPNG1467	centromeric lncRNA
SPNCRNA.3730			non-coding RNA
SPNCRNA.3731			non-coding RNA
SPNCRNA.3732			non-coding RNA
SPNCRNA.3733			non-coding RNA
SPNCRNA.3734			non-coding RNA
SPNCRNA.3735			non-coding RNA
SPNCRNA.3736			non-coding RNA
SPNCRNA.3737			non-coding RNA
SPNCRNA.3738			non-coding RNA
SPNCRNA.3739			non-coding RNA
SPNCRNA.374		SPNG1473	centromere proximal lncRNA
SPNCRNA.3740			non-coding RNA
SPNCRNA.3741			non-coding RNA
SPNCRNA.3742			non-coding RNA
SPNCRNA.3743			non-coding RNA
SPNCRNA.3744			non-coding RNA
SPNCRNA.3745			non-coding RNA
SPNCRNA.3746			non-coding RNA
SPNCRNA.3747			non-coding RNA
SPNCRNA.3748			non-coding RNA
SPNCRNA.3749			non-coding RNA
SPNCRNA.3750			non-coding RNA
SPNCRNA.3751			non-coding RNA
SPNCRNA.3752			non-coding RNA
SPNCRNA.3753			non-coding RNA
SPNCRNA.3754			non-coding RNA
SPNCRNA.3755			non-coding RNA
SPNCRNA.3756			non-coding RNA
SPNCRNA.3757			non-coding RNA
SPNCRNA.3758			non-coding RNA
SPNCRNA.3759			non-coding RNA
SPNCRNA.376		SPNG1494	non-coding RNA
SPNCRNA.3760			non-coding RNA
SPNCRNA.3761			non-coding RNA
SPNCRNA.3762			non-coding RNA
SPNCRNA.3763			non-coding RNA
SPNCRNA.3764			non-coding RNA
SPNCRNA.3765			non-coding RNA
SPNCRNA.3766			non-coding RNA
SPNCRNA.3767			non-coding RNA
SPNCRNA.3768			non-coding RNA
SPNCRNA.3769			non-coding RNA
SPNCRNA.377		SPNG1513	non-coding RNA
SPNCRNA.3770			non-coding RNA
SPNCRNA.3771			non-coding RNA
SPNCRNA.3772			non-coding RNA
SPNCRNA.3773			non-coding RNA
SPNCRNA.3774			non-coding RNA
SPNCRNA.3775			non-coding RNA
SPNCRNA.3776			non-coding RNA
SPNCRNA.3777			non-coding RNA
SPNCRNA.3778			non-coding RNA
SPNCRNA.3779			non-coding RNA
SPNCRNA.3780			non-coding RNA
SPNCRNA.3781			non-coding RNA
SPNCRNA.3782			non-coding RNA
SPNCRNA.3783			non-coding RNA
SPNCRNA.3784			non-coding RNA
SPNCRNA.3785			non-coding RNA
SPNCRNA.3786			non-coding RNA
SPNCRNA.3787			non-coding RNA
SPNCRNA.3788			non-coding RNA
SPNCRNA.3789			non-coding RNA
SPNCRNA.3790			non-coding RNA
SPNCRNA.3791			non-coding RNA
